alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,airfoil_list,max_thickness,chord_at_max_thickness,max_camber,chord_at_max_camber,reynolds_no,cl_cd,max_cl_cd
-13.500,-0.9093,0.01649,0.01105,-0.1176,0.9528,0.0618,naca4421-il,21,30,4,40,1000000,-55.142510612492416,103.05962854349951
-13.250,-0.8947,0.01598,0.01052,-0.1156,0.9466,0.0635,naca4421-il,21,30,4,40,1000000,-55.988735919899874,103.05962854349951
-13.000,-0.8789,0.01559,0.01009,-0.1137,0.9393,0.0652,naca4421-il,21,30,4,40,1000000,-56.375881975625404,103.05962854349951
-12.750,-0.8589,0.01516,0.00962,-0.1125,0.9333,0.0672,naca4421-il,21,30,4,40,1000000,-56.655672823219,103.05962854349951
-12.500,-0.8398,0.01473,0.00919,-0.1112,0.9265,0.0697,naca4421-il,21,30,4,40,1000000,-57.012898845892735,103.05962854349951
-12.250,-0.8181,0.01439,0.00882,-0.1102,0.9199,0.0722,naca4421-il,21,30,4,40,1000000,-56.85198054204309,103.05962854349951
-12.000,-0.7963,0.01399,0.00841,-0.1093,0.9137,0.0756,naca4421-il,21,30,4,40,1000000,-56.919228020014295,103.05962854349951
-11.500,-0.7505,0.01336,0.00778,-0.1077,0.9005,0.0828,naca4421-il,21,30,4,40,1000000,-56.175149700598794,103.05962854349951
-11.250,-0.7255,0.01312,0.00750,-0.1071,0.8944,0.0862,naca4421-il,21,30,4,40,1000000,-55.29725609756098,103.05962854349951
-11.000,-0.7016,0.01283,0.00724,-0.1065,0.8874,0.0899,naca4421-il,21,30,4,40,1000000,-54.684333593141076,103.05962854349951
-10.750,-0.6757,0.01265,0.00700,-0.1061,0.8807,0.0929,naca4421-il,21,30,4,40,1000000,-53.41501976284585,103.05962854349951
-10.500,-0.6509,0.01239,0.00674,-0.1056,0.8740,0.0961,naca4421-il,21,30,4,40,1000000,-52.53430185633576,103.05962854349951
-10.250,-0.6252,0.01219,0.00653,-0.1051,0.8668,0.0991,naca4421-il,21,30,4,40,1000000,-51.28794093519278,103.05962854349951
-10.000,-0.5983,0.01206,0.00633,-0.1048,0.8598,0.1014,naca4421-il,21,30,4,40,1000000,-49.610281923714766,103.05962854349951
-9.750,-0.5733,0.01180,0.00608,-0.1044,0.8529,0.1047,naca4421-il,21,30,4,40,1000000,-48.58474576271187,103.05962854349951
-9.500,-0.5471,0.01162,0.00589,-0.1040,0.8453,0.1074,naca4421-il,21,30,4,40,1000000,-47.082616179001725,103.05962854349951
-9.250,-0.5201,0.01151,0.00571,-0.1037,0.8378,0.1096,naca4421-il,21,30,4,40,1000000,-45.186794092093834,103.05962854349951
-9.000,-0.4941,0.01130,0.00549,-0.1033,0.8308,0.1122,naca4421-il,21,30,4,40,1000000,-43.72566371681416,103.05962854349951
-8.750,-0.4680,0.01111,0.00530,-0.1030,0.8229,0.1149,naca4421-il,21,30,4,40,1000000,-42.12421242124213,103.05962854349951
-8.500,-0.4412,0.01099,0.00513,-0.1027,0.8154,0.1175,naca4421-il,21,30,4,40,1000000,-40.14558689717925,103.05962854349951
-8.250,-0.4137,0.01088,0.00499,-0.1025,0.8082,0.1194,naca4421-il,21,30,4,40,1000000,-38.02389705882353,103.05962854349951
-8.000,-0.3878,0.01069,0.00477,-0.1020,0.7999,0.1225,naca4421-il,21,30,4,40,1000000,-36.27689429373246,103.05962854349951
-7.750,-0.3613,0.01054,0.00461,-0.1017,0.7922,0.1254,naca4421-il,21,30,4,40,1000000,-34.27893738140417,103.05962854349951
-7.500,-0.3341,0.01041,0.00447,-0.1015,0.7843,0.1280,naca4421-il,21,30,4,40,1000000,-32.094140249759846,103.05962854349951
-7.250,-0.3069,0.01035,0.00434,-0.1012,0.7759,0.1301,naca4421-il,21,30,4,40,1000000,-29.65217391304348,103.05962854349951
-7.000,-0.2805,0.01015,0.00415,-0.1009,0.7682,0.1338,naca4421-il,21,30,4,40,1000000,-27.63546798029557,103.05962854349951
-6.750,-0.2539,0.01003,0.00401,-0.1005,0.7590,0.1371,naca4421-il,21,30,4,40,1000000,-25.31405782652044,103.05962854349951
-6.500,-0.2268,0.00994,0.00388,-0.1003,0.7505,0.1401,naca4421-il,21,30,4,40,1000000,-22.816901408450708,103.05962854349951
-6.250,-0.1998,0.00982,0.00374,-0.1000,0.7416,0.1437,naca4421-il,21,30,4,40,1000000,-20.346232179226067,103.05962854349951
-6.000,-0.1737,0.00971,0.00361,-0.0995,0.7324,0.1483,naca4421-il,21,30,4,40,1000000,-17.888774459320288,103.05962854349951
-5.750,-0.1461,0.00960,0.00350,-0.0994,0.7238,0.1524,naca4421-il,21,30,4,40,1000000,-15.218750000000002,103.05962854349951
-5.500,-0.1201,0.00950,0.00337,-0.0989,0.7135,0.1582,naca4421-il,21,30,4,40,1000000,-12.642105263157895,103.05962854349951
-5.250,-0.0931,0.00939,0.00327,-0.0986,0.7042,0.1650,naca4421-il,21,30,4,40,1000000,-9.914802981895633,103.05962854349951
-5.000,-0.0672,0.00928,0.00316,-0.0982,0.6938,0.1737,naca4421-il,21,30,4,40,1000000,-7.241379310344827,103.05962854349951
-4.750,-0.0404,0.00918,0.00307,-0.0979,0.6846,0.1831,naca4421-il,21,30,4,40,1000000,-4.400871459694988,103.05962854349951
-4.500,-0.0140,0.00910,0.00299,-0.0975,0.6744,0.1935,naca4421-il,21,30,4,40,1000000,-1.5384615384615383,103.05962854349951
-4.250,0.0126,0.00902,0.00293,-0.0971,0.6650,0.2051,naca4421-il,21,30,4,40,1000000,1.3968957871396896,103.05962854349951
-4.000,0.0393,0.00897,0.00288,-0.0968,0.6545,0.2153,naca4421-il,21,30,4,40,1000000,4.381270903010034,103.05962854349951
-3.750,0.0660,0.00895,0.00285,-0.0964,0.6446,0.2249,naca4421-il,21,30,4,40,1000000,7.374301675977654,103.05962854349951
-3.500,0.0928,0.00891,0.00280,-0.0961,0.6342,0.2335,naca4421-il,21,30,4,40,1000000,10.415263748597082,103.05962854349951
-3.250,0.1195,0.00891,0.00278,-0.0957,0.6247,0.2412,naca4421-il,21,30,4,40,1000000,13.411896745230079,103.05962854349951
-3.000,0.1470,0.00891,0.00276,-0.0955,0.6154,0.2465,naca4421-il,21,30,4,40,1000000,16.4983164983165,103.05962854349951
-2.750,0.1729,0.00890,0.00272,-0.0950,0.6059,0.2544,naca4421-il,21,30,4,40,1000000,19.426966292134832,103.05962854349951
-2.500,0.2005,0.00888,0.00270,-0.0949,0.5975,0.2607,naca4421-il,21,30,4,40,1000000,22.57882882882883,103.05962854349951
-2.250,0.2268,0.00894,0.00270,-0.0944,0.5878,0.2649,naca4421-il,21,30,4,40,1000000,25.369127516778523,103.05962854349951
-2.000,0.2538,0.00889,0.00267,-0.0942,0.5799,0.2736,naca4421-il,21,30,4,40,1000000,28.548931383577056,103.05962854349951
-1.750,0.2804,0.00889,0.00266,-0.0938,0.5715,0.2808,naca4421-il,21,30,4,40,1000000,31.54105736782902,103.05962854349951
-1.500,0.3068,0.00892,0.00267,-0.0934,0.5636,0.2874,naca4421-il,21,30,4,40,1000000,34.39461883408072,103.05962854349951
-1.250,0.3340,0.00888,0.00266,-0.0932,0.5568,0.2975,naca4421-il,21,30,4,40,1000000,37.61261261261261,103.05962854349951
-0.750,0.3864,0.00889,0.00268,-0.0924,0.5415,0.3209,naca4421-il,21,30,4,40,1000000,43.46456692913386,103.05962854349951
-0.500,0.4130,0.00886,0.00269,-0.0921,0.5339,0.3374,naca4421-il,21,30,4,40,1000000,46.613995485327315,103.05962854349951
-0.250,0.4378,0.00888,0.00273,-0.0914,0.5253,0.3575,naca4421-il,21,30,4,40,1000000,49.3018018018018,103.05962854349951
0.000,0.4646,0.00884,0.00276,-0.0912,0.5191,0.3802,naca4421-il,21,30,4,40,1000000,52.556561085972845,103.05962854349951
0.250,0.4910,0.00882,0.00279,-0.0908,0.5129,0.4026,naca4421-il,21,30,4,40,1000000,55.668934240362816,103.05962854349951
0.500,0.5162,0.00884,0.00284,-0.0903,0.5063,0.4250,naca4421-il,21,30,4,40,1000000,58.393665158371036,103.05962854349951
0.750,0.5423,0.00882,0.00289,-0.0899,0.5008,0.4509,naca4421-il,21,30,4,40,1000000,61.48526077097506,103.05962854349951
1.000,0.5688,0.00878,0.00294,-0.0896,0.4955,0.4814,naca4421-il,21,30,4,40,1000000,64.78359908883827,103.05962854349951
1.250,0.5943,0.00878,0.00301,-0.0891,0.4898,0.5122,naca4421-il,21,30,4,40,1000000,67.68792710706151,103.05962854349951
1.500,0.6183,0.00880,0.00309,-0.0883,0.4834,0.5460,naca4421-il,21,30,4,40,1000000,70.26136363636363,103.05962854349951
1.750,0.6448,0.00874,0.00317,-0.0880,0.4792,0.5859,naca4421-il,21,30,4,40,1000000,73.77574370709382,103.05962854349951
2.000,0.6706,0.00871,0.00325,-0.0876,0.4742,0.6222,naca4421-il,21,30,4,40,1000000,76.99196326061997,103.05962854349951
2.250,0.6953,0.00874,0.00335,-0.0869,0.4689,0.6526,naca4421-il,21,30,4,40,1000000,79.5537757437071,103.05962854349951
2.500,0.7177,0.00882,0.00346,-0.0858,0.4629,0.6807,naca4421-il,21,30,4,40,1000000,81.3718820861678,103.05962854349951
2.750,0.7433,0.00881,0.00354,-0.0853,0.4591,0.7066,naca4421-il,21,30,4,40,1000000,84.37003405221338,103.05962854349951
3.000,0.7678,0.00884,0.00363,-0.0846,0.4544,0.7311,naca4421-il,21,30,4,40,1000000,86.8552036199095,103.05962854349951
3.250,0.7913,0.00890,0.00375,-0.0836,0.4495,0.7562,naca4421-il,21,30,4,40,1000000,88.91011235955057,103.05962854349951
3.750,0.8394,0.00903,0.00404,-0.0821,0.4399,0.8127,naca4421-il,21,30,4,40,1000000,92.95681063122925,103.05962854349951
4.000,0.8639,0.00907,0.00419,-0.0813,0.4353,0.8466,naca4421-il,21,30,4,40,1000000,95.24807056229328,103.05962854349951
4.250,0.8864,0.00916,0.00436,-0.0801,0.4305,0.8831,naca4421-il,21,30,4,40,1000000,96.76855895196506,103.05962854349951
4.500,0.9060,0.00932,0.00457,-0.0783,0.4252,0.9190,naca4421-il,21,30,4,40,1000000,97.21030042918456,103.05962854349951
4.750,0.9286,0.00944,0.00474,-0.0771,0.4208,0.9478,naca4421-il,21,30,4,40,1000000,98.36864406779661,103.05962854349951
5.000,0.9564,0.00958,0.00490,-0.0771,0.4152,0.9703,naca4421-il,21,30,4,40,1000000,99.8329853862213,103.05962854349951
5.250,0.9882,0.00983,0.00510,-0.0781,0.4080,0.9863,naca4421-il,21,30,4,40,1000000,100.528992878942,103.05962854349951
5.750,1.0543,0.01023,0.00545,-0.0808,0.3938,1.0000,naca4421-il,21,30,4,40,1000000,103.05962854349951,103.05962854349951
6.000,1.0690,0.01047,0.00563,-0.0784,0.3863,1.0000,naca4421-il,21,30,4,40,1000000,102.10124164278892,103.05962854349951
6.250,1.0909,0.01061,0.00577,-0.0774,0.3807,1.0000,naca4421-il,21,30,4,40,1000000,102.81809613572102,103.05962854349951
6.500,1.1119,0.01082,0.00595,-0.0763,0.3741,1.0000,naca4421-il,21,30,4,40,1000000,102.76340110905731,103.05962854349951
6.750,1.1308,0.01112,0.00621,-0.0748,0.3671,1.0000,naca4421-il,21,30,4,40,1000000,101.6906474820144,103.05962854349951
7.000,1.1541,0.01131,0.00640,-0.0741,0.3614,1.0000,naca4421-il,21,30,4,40,1000000,102.04244031830237,103.05962854349951
7.250,1.1747,0.01160,0.00666,-0.0731,0.3538,1.0000,naca4421-il,21,30,4,40,1000000,101.26724137931036,103.05962854349951
7.500,1.1954,0.01191,0.00693,-0.0720,0.3465,1.0000,naca4421-il,21,30,4,40,1000000,100.36943744752308,103.05962854349951
7.750,1.2165,0.01221,0.00721,-0.0711,0.3388,1.0000,naca4421-il,21,30,4,40,1000000,99.63144963144963,103.05962854349951
8.000,1.2353,0.01261,0.00757,-0.0698,0.3308,1.0000,naca4421-il,21,30,4,40,1000000,97.96193497224426,103.05962854349951
8.250,1.2565,0.01293,0.00787,-0.0689,0.3227,1.0000,naca4421-il,21,30,4,40,1000000,97.17710750193348,103.05962854349951
8.500,1.2740,0.01341,0.00830,-0.0675,0.3137,1.0000,naca4421-il,21,30,4,40,1000000,95.00372856077554,103.05962854349951
8.750,1.2938,0.01381,0.00868,-0.0665,0.3050,1.0000,naca4421-il,21,30,4,40,1000000,93.68573497465606,103.05962854349951
9.000,1.3111,0.01433,0.00916,-0.0652,0.2964,1.0000,naca4421-il,21,30,4,40,1000000,91.493370551291,103.05962854349951
9.250,1.3298,0.01480,0.00961,-0.0641,0.2887,1.0000,naca4421-il,21,30,4,40,1000000,89.85135135135135,103.05962854349951
9.500,1.3457,0.01541,0.01017,-0.0626,0.2806,1.0000,naca4421-il,21,30,4,40,1000000,87.32641142115509,103.05962854349951
9.750,1.3645,0.01590,0.01065,-0.0616,0.2733,1.0000,naca4421-il,21,30,4,40,1000000,85.81761006289308,103.05962854349951
10.250,1.3966,0.01717,0.01187,-0.0590,0.2579,1.0000,naca4421-il,21,30,4,40,1000000,81.33954571927781,103.05962854349951
10.500,1.4097,0.01798,0.01264,-0.0574,0.2498,1.0000,naca4421-il,21,30,4,40,1000000,78.40378197997775,103.05962854349951
10.750,1.4272,0.01858,0.01324,-0.0564,0.2437,1.0000,naca4421-il,21,30,4,40,1000000,76.81377825618945,103.05962854349951
11.000,1.4413,0.01938,0.01402,-0.0550,0.2365,1.0000,naca4421-il,21,30,4,40,1000000,74.3704850361197,103.05962854349951
11.250,1.4558,0.02017,0.01480,-0.0538,0.2296,1.0000,naca4421-il,21,30,4,40,1000000,72.17649975210709,103.05962854349951
11.500,1.4689,0.02106,0.01566,-0.0524,0.2216,1.0000,naca4421-il,21,30,4,40,1000000,69.74833808167142,103.05962854349951
11.750,1.4814,0.02202,0.01660,-0.0511,0.2140,1.0000,naca4421-il,21,30,4,40,1000000,67.27520435967303,103.05962854349951
12.000,1.4922,0.02310,0.01766,-0.0496,0.2056,1.0000,naca4421-il,21,30,4,40,1000000,64.59740259740259,103.05962854349951
12.250,1.5040,0.02416,0.01871,-0.0484,0.1980,1.0000,naca4421-il,21,30,4,40,1000000,62.25165562913907,103.05962854349951
12.500,1.5118,0.02551,0.02002,-0.0468,0.1890,1.0000,naca4421-il,21,30,4,40,1000000,59.26303410427283,103.05962854349951
12.750,1.5206,0.02683,0.02131,-0.0454,0.1798,1.0000,naca4421-il,21,30,4,40,1000000,56.67536339918002,103.05962854349951
13.000,1.5275,0.02833,0.02279,-0.0440,0.1710,1.0000,naca4421-il,21,30,4,40,1000000,53.91810801270738,103.05962854349951
13.250,1.5327,0.02999,0.02442,-0.0425,0.1625,1.0000,naca4421-il,21,30,4,40,1000000,51.10703567855952,103.05962854349951
13.500,1.5384,0.03169,0.02610,-0.0412,0.1547,1.0000,naca4421-il,21,30,4,40,1000000,48.54528242347743,103.05962854349951
13.750,1.5433,0.03347,0.02787,-0.0399,0.1478,1.0000,naca4421-il,21,30,4,40,1000000,46.109949208246185,103.05962854349951
14.000,1.5464,0.03544,0.02983,-0.0386,0.1412,1.0000,naca4421-il,21,30,4,40,1000000,43.63431151241535,103.05962854349951
14.250,1.5516,0.03732,0.03172,-0.0376,0.1358,1.0000,naca4421-il,21,30,4,40,1000000,41.57556270096463,103.05962854349951
14.500,1.5536,0.03952,0.03392,-0.0365,0.1307,1.0000,naca4421-il,21,30,4,40,1000000,39.31174089068826,103.05962854349951
14.750,1.5590,0.04144,0.03586,-0.0356,0.1267,1.0000,naca4421-il,21,30,4,40,1000000,37.62065637065637,103.05962854349951
15.000,1.5621,0.04363,0.03807,-0.0348,0.1231,1.0000,naca4421-il,21,30,4,40,1000000,35.80334632133853,103.05962854349951
15.250,1.5623,0.04612,0.04058,-0.0339,0.1194,1.0000,naca4421-il,21,30,4,40,1000000,33.87467476149176,103.05962854349951
15.500,1.5683,0.04810,0.04260,-0.0333,0.1169,1.0000,naca4421-il,21,30,4,40,1000000,32.604989604989605,103.05962854349951
15.750,1.5708,0.05048,0.04501,-0.0328,0.1143,1.0000,naca4421-il,21,30,4,40,1000000,31.117274167987322,103.05962854349951
16.000,1.5711,0.05307,0.04764,-0.0322,0.1116,1.0000,naca4421-il,21,30,4,40,1000000,29.604296212549464,103.05962854349951
16.250,1.5711,0.05573,0.05033,-0.0316,0.1091,1.0000,naca4421-il,21,30,4,40,1000000,28.1912793827382,103.05962854349951
16.500,1.5746,0.05809,0.05275,-0.0313,0.1073,1.0000,naca4421-il,21,30,4,40,1000000,27.106214494749526,103.05962854349951
16.750,1.5771,0.06054,0.05524,-0.0310,0.1053,1.0000,naca4421-il,21,30,4,40,1000000,26.05054509415263,103.05962854349951
17.000,1.5758,0.06348,0.05821,-0.0307,0.1032,1.0000,naca4421-il,21,30,4,40,1000000,24.823566477630752,103.05962854349951
17.250,1.5720,0.06666,0.06144,-0.0304,0.1011,1.0000,naca4421-il,21,30,4,40,1000000,23.582358235823584,103.05962854349951
17.500,1.5738,0.06925,0.06409,-0.0303,0.0995,1.0000,naca4421-il,21,30,4,40,1000000,22.726353790613718,103.05962854349951
17.750,1.5750,0.07197,0.06687,-0.0302,0.0978,1.0000,naca4421-il,21,30,4,40,1000000,21.884118382659437,103.05962854349951
18.000,1.5755,0.07476,0.06970,-0.0302,0.0960,1.0000,naca4421-il,21,30,4,40,1000000,21.0741037988229,103.05962854349951
18.250,1.5715,0.07812,0.07309,-0.0302,0.0941,1.0000,naca4421-il,21,30,4,40,1000000,20.11648745519713,103.05962854349951
18.500,1.5665,0.08156,0.07657,-0.0303,0.0921,1.0000,naca4421-il,21,30,4,40,1000000,19.206718979892106,103.05962854349951
18.750,1.5677,0.08434,0.07942,-0.0304,0.0907,1.0000,naca4421-il,21,30,4,40,1000000,18.58785866729903,103.05962854349951
19.000,1.5693,0.08705,0.08218,-0.0306,0.0889,1.0000,naca4421-il,21,30,4,40,1000000,18.027570361861,103.05962854349951
19.250,1.5657,0.09046,0.08564,-0.0310,0.0872,1.0000,naca4421-il,21,30,4,40,1000000,17.30820252045103,103.05962854349951
-8.000,-0.2667,0.13833,0.13121,-0.0134,0.9676,0.4413,naca4424-il,24,29.4,4,40,50000,-1.927998265018434,1.9648397104446744
-7.750,-0.2210,0.13487,0.12770,-0.0173,0.9571,0.4525,naca4424-il,24,29.4,4,40,50000,-1.638614962556536,1.9648397104446744
-7.500,-0.2590,0.13509,0.12796,-0.0164,0.9516,0.4643,naca4424-il,24,29.4,4,40,50000,-1.9172403582796655,1.9648397104446744
-7.250,-0.1934,0.13018,0.12298,-0.0211,0.9400,0.4739,naca4424-il,24,29.4,4,40,50000,-1.4856352742356738,1.9648397104446744
-7.000,-0.5795,0.09954,0.09224,-0.0191,0.9611,0.3178,naca4424-il,24,29.4,4,40,50000,-5.821780188868797,1.9648397104446744
-6.750,-0.6346,0.09425,0.08693,-0.0142,0.9613,0.3165,naca4424-il,24,29.4,4,40,50000,-6.733156498673741,1.9648397104446744
-6.500,-0.6952,0.09625,0.08925,0.0039,1.0000,0.3140,naca4424-il,24,29.4,4,40,50000,-7.222857142857143,1.9648397104446744
-6.250,-0.7790,0.08646,0.07929,0.0089,1.0000,0.3110,naca4424-il,24,29.4,4,40,50000,-9.00994679620634,1.9648397104446744
-6.000,-0.8421,0.07810,0.07062,0.0140,1.0000,0.3112,naca4424-il,24,29.4,4,40,50000,-10.782330345710626,1.9648397104446744
-5.750,-0.8813,0.07203,0.06419,0.0186,1.0000,0.3137,naca4424-il,24,29.4,4,40,50000,-12.235179786200195,1.9648397104446744
-5.500,-0.9115,0.06695,0.05861,0.0233,1.0000,0.3174,naca4424-il,24,29.4,4,40,50000,-13.614637789395072,1.9648397104446744
-5.250,-0.9085,0.06529,0.05692,0.0256,1.0000,0.3218,naca4424-il,24,29.4,4,40,50000,-13.914841476489508,1.9648397104446744
-5.000,-0.8907,0.06538,0.05714,0.0265,0.9989,0.3274,naca4424-il,24,29.4,4,40,50000,-13.623432242275927,1.9648397104446744
-4.750,-0.8820,0.06404,0.05557,0.0273,0.9940,0.3344,naca4424-il,24,29.4,4,40,50000,-13.77264209868832,1.9648397104446744
-4.500,-0.8890,0.06148,0.05243,0.0303,0.9907,0.3410,naca4424-il,24,29.4,4,40,50000,-14.459986987638256,1.9648397104446744
-4.250,-0.8653,0.06156,0.05273,0.0300,0.9849,0.3475,naca4424-il,24,29.4,4,40,50000,-14.056205328135153,1.9648397104446744
-4.000,-0.8418,0.06220,0.05329,0.0294,0.9788,0.3557,naca4424-il,24,29.4,4,40,50000,-13.533762057877814,1.9648397104446744
-3.750,-0.8442,0.06019,0.05090,0.0326,0.9744,0.3630,naca4424-il,24,29.4,4,40,50000,-14.025585645456054,1.9648397104446744
-3.500,-0.8203,0.06047,0.05123,0.0321,0.9667,0.3711,naca4424-il,24,29.4,4,40,50000,-13.565404332726972,1.9648397104446744
-3.250,-0.8075,0.06022,0.05096,0.0335,0.9625,0.3788,naca4424-il,24,29.4,4,40,50000,-13.409166389903685,1.9648397104446744
-3.000,-0.7994,0.05942,0.04976,0.0354,0.9546,0.3884,naca4424-il,24,29.4,4,40,50000,-13.453382699427802,1.9648397104446744
-2.750,-0.7769,0.05999,0.05048,0.0353,0.9495,0.3967,naca4424-il,24,29.4,4,40,50000,-12.95049174862477,1.9648397104446744
-2.500,-0.7639,0.05954,0.04998,0.0367,0.9409,0.4059,naca4424-il,24,29.4,4,40,50000,-12.830030231776956,1.9648397104446744
-2.250,-0.7418,0.06048,0.05073,0.0365,0.9350,0.4171,naca4424-il,24,29.4,4,40,50000,-12.265211640211641,1.9648397104446744
-2.000,-0.7353,0.05955,0.04987,0.0391,0.9298,0.4250,naca4424-il,24,29.4,4,40,50000,-12.347607052896725,1.9648397104446744
-1.750,-0.7177,0.05987,0.04994,0.0398,0.9207,0.4375,naca4424-il,24,29.4,4,40,50000,-11.987639886420578,1.9648397104446744
-1.500,-0.6979,0.06058,0.05079,0.0401,0.9163,0.4474,naca4424-il,24,29.4,4,40,50000,-11.520303730604159,1.9648397104446744
-1.250,-0.6890,0.05995,0.05008,0.0422,0.9074,0.4583,naca4424-il,24,29.4,4,40,50000,-11.492910758965804,1.9648397104446744
-1.000,-0.6616,0.06130,0.05146,0.0414,0.9003,0.4717,naca4424-il,24,29.4,4,40,50000,-10.792822185970635,1.9648397104446744
-0.750,-0.6533,0.06124,0.05133,0.0436,0.8959,0.4839,naca4424-il,24,29.4,4,40,50000,-10.667864141084259,1.9648397104446744
-0.500,-0.6384,0.06104,0.05120,0.0447,0.8860,0.4960,naca4424-il,24,29.4,4,40,50000,-10.458715596330276,1.9648397104446744
-0.250,-0.6095,0.06301,0.05304,0.0437,0.8792,0.5142,naca4424-il,24,29.4,4,40,50000,-9.67306776702111,1.9648397104446744
0.000,-0.6004,0.06269,0.05290,0.0455,0.8749,0.5260,naca4424-il,24,29.4,4,40,50000,-9.577285053437551,1.9648397104446744
0.250,-0.5867,0.06259,0.05275,0.0468,0.8644,0.5423,naca4424-il,24,29.4,4,40,50000,-9.373701869308196,1.9648397104446744
0.500,-0.5541,0.06492,0.05510,0.0453,0.8578,0.5645,naca4424-il,24,29.4,4,40,50000,-8.535120147874308,1.9648397104446744
0.750,-0.5470,0.06441,0.05476,0.0473,0.8525,0.5793,naca4424-il,24,29.4,4,40,50000,-8.49247011333644,1.9648397104446744
1.000,-0.5274,0.06470,0.05513,0.0474,0.8425,0.6011,naca4424-il,24,29.4,4,40,50000,-8.151468315301392,1.9648397104446744
1.250,-0.4849,0.06755,0.05811,0.0439,0.8360,0.6326,naca4424-il,24,29.4,4,40,50000,-7.178386380458919,1.9648397104446744
1.500,-0.4782,0.06681,0.05748,0.0455,0.8294,0.6556,naca4424-il,24,29.4,4,40,50000,-7.1576111360574775,1.9648397104446744
1.750,-0.4504,0.06768,0.05855,0.0441,0.8200,0.6912,naca4424-il,24,29.4,4,40,50000,-6.6548463356974,1.9648397104446744
2.000,-0.3979,0.07117,0.06241,0.0389,0.8141,0.7485,naca4424-il,24,29.4,4,40,50000,-5.59083883658845,1.9648397104446744
2.250,-0.3746,0.07067,0.06233,0.0367,0.8059,0.8018,naca4424-il,24,29.4,4,40,50000,-5.300693363520589,1.9648397104446744
2.500,-0.2106,0.07932,0.07150,0.0077,0.7943,0.8968,naca4424-il,24,29.4,4,40,50000,-2.655068078668684,1.9648397104446744
2.750,-0.1449,0.08333,0.07551,-0.0030,0.7841,0.9349,naca4424-il,24,29.4,4,40,50000,-1.7388695547821913,1.9648397104446744
3.000,-0.0328,0.09061,0.08266,-0.0217,0.7735,0.9834,naca4424-il,24,29.4,4,40,50000,-0.3619909502262444,1.9648397104446744
3.250,-0.0151,0.09179,0.08360,-0.0261,0.7693,1.0000,naca4424-il,24,29.4,4,40,50000,-0.1645059374659549,1.9648397104446744
3.500,-0.0340,0.09000,0.08158,-0.0213,0.7577,1.0000,naca4424-il,24,29.4,4,40,50000,-0.3777777777777778,1.9648397104446744
3.750,-0.0075,0.09247,0.08379,-0.0226,0.7508,1.0000,naca4424-il,24,29.4,4,40,50000,-0.0811073861793014,1.9648397104446744
4.000,-0.0207,0.09201,0.08320,-0.0188,0.7432,1.0000,naca4424-il,24,29.4,4,40,50000,-0.22497554613628953,1.9648397104446744
4.250,-0.0044,0.09333,0.08437,-0.0185,0.7327,1.0000,naca4424-il,24,29.4,4,40,50000,-0.047144540876459876,1.9648397104446744
4.500,0.0293,0.09734,0.08819,-0.0207,0.7277,1.0000,naca4424-il,24,29.4,4,40,50000,0.3010067803575098,1.9648397104446744
